거래일자,거래시간,지역,연료원,전력거래량(MWh)
2024-07-30,7,대전시,태양광,0.333112
2024-07-30,8,대전시,태양광,1.481088
2024-07-30,9,대전시,태양광,3.179843
2024-07-30,10,대전시,태양광,4.514148
2024-07-30,11,대전시,태양광,3.547222
2024-07-30,12,대전시,태양광,4.169576
2024-07-30,13,대전시,태양광,6.66402
2024-07-30,14,대전시,태양광,7.788299
2024-07-30,15,대전시,태양광,7.837126
2024-07-30,16,대전시,태양광,7.926172
2024-07-30,17,대전시,태양광,6.087586
2024-07-30,18,대전시,태양광,3.117238
2024-07-30,19,대전시,태양광,1.136465
2024-07-30,20,대전시,태양광,0.048994
2024-07-30,21,대전시,태양광,0
2024-07-30,22,대전시,태양광,0
2024-07-30,23,대전시,태양광,0
2024-07-30,24,대전시,태양광,0
2024-07-30,1,부산시,태양광,0
2024-07-30,2,부산시,태양광,0
2024-07-30,3,부산시,태양광,0
2024-07-30,4,부산시,태양광,0
2024-07-30,5,부산시,태양광,0
2024-07-30,6,부산시,태양광,0.133617
2024-07-30,7,부산시,태양광,6.369953
2024-07-30,8,부산시,태양광,25.174413
2024-07-30,9,부산시,태양광,46.795413
2024-07-30,10,부산시,태양광,64.809223
2024-07-30,11,부산시,태양광,76.640718
2024-07-30,12,부산시,태양광,83.630846
2024-07-30,13,부산시,태양광,86.308156
2024-07-30,14,부산시,태양광,84.471585
2024-07-30,15,부산시,태양광,77.939331
2024-07-30,16,부산시,태양광,65.277813
2024-07-30,17,부산시,태양광,48.024762
2024-07-30,18,부산시,태양광,27.519514
2024-07-30,19,부산시,태양광,9.28936
2024-07-30,20,부산시,태양광,2.758254
2024-07-30,21,부산시,태양광,2.2118
2024-07-30,22,부산시,태양광,0.801
2024-07-30,23,부산시,태양광,0.1026
2024-07-30,24,부산시,태양광,0.02136
2024-07-30,1,서울시,태양광,0
2024-07-30,2,서울시,태양광,0
2024-07-30,3,서울시,태양광,0
2024-07-30,4,서울시,태양광,0
2024-07-30,5,서울시,태양광,0
2024-07-30,6,서울시,태양광,0.000006
2024-07-30,7,서울시,태양광,0.079415
2024-07-30,8,서울시,태양광,0.408723
2024-07-30,9,서울시,태양광,0.992034
2024-07-30,10,서울시,태양광,2.777019
2024-07-30,11,서울시,태양광,5.796411
2024-07-30,12,서울시,태양광,8.471575
2024-07-30,13,서울시,태양광,8.728142
2024-07-30,14,서울시,태양광,8.756114
2024-07-30,15,서울시,태양광,8.158567
2024-07-30,16,서울시,태양광,7.983679
2024-07-30,17,서울시,태양광,6.619903
2024-07-30,18,서울시,태양광,3.958831
2024-07-30,19,서울시,태양광,1.580252
2024-07-30,20,서울시,태양광,0.277414
2024-07-30,21,서울시,태양광,0.16648
2024-07-30,22,서울시,태양광,0.16664
2024-07-30,23,서울시,태양광,0.10672
2024-07-30,24,서울시,태양광,0.00296
2024-07-30,1,세종시,태양광,0
2024-07-30,2,세종시,태양광,0
2024-07-30,3,세종시,태양광,0
2024-07-30,4,세종시,태양광,0
2024-07-30,5,세종시,태양광,0
2024-07-30,6,세종시,태양광,0.0005
2024-07-30,7,세종시,태양광,0.58367
2024-07-30,8,세종시,태양광,2.338536
2024-07-30,9,세종시,태양광,5.490968
2024-07-30,10,세종시,태양광,6.666436
2024-07-30,11,세종시,태양광,7.625431
2024-07-30,12,세종시,태양광,8.675071
2024-07-30,13,세종시,태양광,12.175935
2024-07-30,14,세종시,태양광,13.362088
2024-07-30,15,세종시,태양광,14.315331
2024-07-30,16,세종시,태양광,14.269346
2024-07-30,17,세종시,태양광,11.901446
2024-07-30,18,세종시,태양광,8.77541
2024-07-30,19,세종시,태양광,4.205425
2024-07-30,20,세종시,태양광,1.85461
2024-07-30,21,세종시,태양광,0.443946
2024-07-30,22,세종시,태양광,0
2024-07-30,23,세종시,태양광,0
2024-07-30,24,세종시,태양광,0
2024-07-30,1,울산시,태양광,0
2024-07-30,2,울산시,태양광,0
2024-07-30,3,울산시,태양광,0
2024-07-30,4,울산시,태양광,0
2024-07-30,5,울산시,태양광,0
2024-07-30,6,울산시,태양광,0.065031
2024-07-30,7,울산시,태양광,2.677367
2024-07-30,8,울산시,태양광,11.871819
2024-07-30,9,울산시,태양광,22.686958
2024-07-30,10,울산시,태양광,31.437822
2024-07-30,11,울산시,태양광,37.108723
2024-07-30,12,울산시,태양광,40.520922
2024-07-30,13,울산시,태양광,41.387286
2024-07-30,14,울산시,태양광,40.142746
2024-07-30,15,울산시,태양광,36.662819
2024-07-30,16,울산시,태양광,30.721766
2024-07-30,17,울산시,태양광,22.401808
2024-07-30,18,울산시,태양광,12.202283
2024-07-30,19,울산시,태양광,3.361402
2024-07-30,20,울산시,태양광,0.513622
2024-07-30,21,울산시,태양광,0.35792
2024-07-30,22,울산시,태양광,0.3322
2024-07-30,23,울산시,태양광,0.15872
2024-07-30,24,울산시,태양광,0
2024-07-30,1,인천시,태양광,0
2024-07-30,2,인천시,태양광,0
2024-07-30,3,인천시,태양광,0
2024-07-30,4,인천시,태양광,0
2024-07-30,5,인천시,태양광,0
2024-07-30,6,인천시,태양광,0.001393
2024-07-30,7,인천시,태양광,0.505004
2024-07-30,8,인천시,태양광,2.356886
2024-07-30,9,인천시,태양광,6.346514
2024-07-30,10,인천시,태양광,14.854268
2024-07-30,11,인천시,태양광,20.404388
2024-07-30,12,인천시,태양광,24.753983
2024-07-30,13,인천시,태양광,27.535733
2024-07-30,14,인천시,태양광,27.210596
2024-07-30,15,인천시,태양광,28.513944
2024-07-30,16,인천시,태양광,26.997939
2024-07-30,17,인천시,태양광,24.040522
2024-07-30,18,인천시,태양광,17.029312
2024-07-30,19,인천시,태양광,7.762014
2024-07-30,20,인천시,태양광,3.132377
2024-07-30,21,인천시,태양광,2.45782
2024-07-30,22,인천시,태양광,0.487998
2024-07-30,23,인천시,태양광,0
2024-07-30,24,인천시,태양광,0
2024-07-30,1,전라남도,태양광,0.580326
2024-07-30,2,전라남도,태양광,0.121424
2024-07-30,3,전라남도,태양광,0.167632
2024-07-30,4,전라남도,태양광,0.194516
2024-07-30,5,전라남도,태양광,0.00036
2024-07-30,6,전라남도,태양광,0.525431
2024-07-30,7,전라남도,태양광,74.52113
2024-07-30,8,전라남도,태양광,307.044318
2024-07-30,9,전라남도,태양광,652.056229
2024-07-30,10,전라남도,태양광,1008.802472
2024-07-30,11,전라남도,태양광,1241.784114
2024-07-30,12,전라남도,태양광,1391.944797
2024-07-30,13,전라남도,태양광,1574.134551
2024-07-30,14,전라남도,태양광,1814.866538
2024-07-30,15,전라남도,태양광,1790.223681
2024-07-30,16,전라남도,태양광,1592.130747
2024-07-30,17,전라남도,태양광,1380.203458
2024-07-30,18,전라남도,태양광,1029.875008
2024-07-30,19,전라남도,태양광,689.660918
2024-07-30,20,전라남도,태양광,501.329304
2024-07-30,21,전라남도,태양광,421.839035
2024-07-30,22,전라남도,태양광,197.040743
2024-07-30,23,전라남도,태양광,42.529413
2024-07-30,24,전라남도,태양광,3.178235
2024-07-30,1,전라북도,태양광,0.398884
2024-07-30,2,전라북도,태양광,0.051516
2024-07-30,3,전라북도,태양광,0.411048
2024-07-30,4,전라북도,태양광,0.504228
2024-07-30,5,전라북도,태양광,0.481376
2024-07-30,6,전라북도,태양광,0.286333
2024-07-30,7,전라북도,태양광,25.579578
2024-07-30,8,전라북도,태양광,117.502889
2024-07-30,9,전라북도,태양광,216.280673
2024-07-30,10,전라북도,태양광,320.51777
2024-07-30,11,전라북도,태양광,406.453235
2024-07-30,12,전라북도,태양광,490.612251
2024-07-30,13,전라북도,태양광,476.607398
2024-07-30,14,전라북도,태양광,475.672457
2024-07-30,15,전라북도,태양광,459.861481
2024-07-30,16,전라북도,태양광,372.799198
2024-07-30,17,전라북도,태양광,310.628735
2024-07-30,18,전라북도,태양광,201.324101
2024-07-30,19,전라북도,태양광,110.543448
2024-07-30,20,전라북도,태양광,61.793935
2024-07-30,21,전라북도,태양광,50.081754
2024-07-30,22,전라북도,태양광,27.964572
2024-07-30,23,전라북도,태양광,10.369743
2024-07-30,24,전라북도,태양광,2.156148
2024-07-30,1,제주도,태양광,0.000512
2024-07-30,2,제주도,태양광,0.000988
2024-07-30,3,제주도,태양광,0.000492
2024-07-30,4,제주도,태양광,0.000664
2024-07-30,5,제주도,태양광,0.000692
2024-07-30,6,제주도,태양광,0.065919
2024-07-30,7,제주도,태양광,8.139163
2024-07-30,8,제주도,태양광,52.906156
2024-07-30,9,제주도,태양광,115.237387
2024-07-30,10,제주도,태양광,168.288722
2024-07-30,11,제주도,태양광,201.68842
2024-07-30,12,제주도,태양광,213.663701
2024-07-30,13,제주도,태양광,212.473499
2024-07-30,14,제주도,태양광,201.207167
2024-07-30,15,제주도,태양광,181.584201
2024-07-30,16,제주도,태양광,160.137164
2024-07-30,17,제주도,태양광,124.619701
2024-07-30,18,제주도,태양광,68.594429
2024-07-30,19,제주도,태양광,25.927925
2024-07-30,20,제주도,태양광,6.357245
2024-07-30,21,제주도,태양광,4.0778
2024-07-30,22,제주도,태양광,3.007476
2024-07-30,23,제주도,태양광,0.498248
2024-07-30,24,제주도,태양광,0.00044
2024-07-30,1,충청남도,태양광,0.62364
2024-07-30,2,충청남도,태양광,0.15612
2024-07-30,3,충청남도,태양광,0
2024-07-30,4,충청남도,태양광,0.0002
2024-07-30,5,충청남도,태양광,0.00004
2024-07-30,6,충청남도,태양광,0.033936
2024-07-30,7,충청남도,태양광,16.693718
2024-07-30,8,충청남도,태양광,83.421724
2024-07-30,9,충청남도,태양광,178.592211
2024-07-30,10,충청남도,태양광,268.725089
2024-07-30,11,충청남도,태양광,355.397238
2024-07-30,12,충청남도,태양광,496.809394
2024-07-30,13,충청남도,태양광,580.135756
2024-07-30,14,충청남도,태양광,641.751023
2024-07-30,15,충청남도,태양광,606.885986
2024-07-30,16,충청남도,태양광,576.94546
2024-07-30,17,충청남도,태양광,516.975352
2024-07-30,18,충청남도,태양광,364.290549
2024-07-30,19,충청남도,태양광,208.751028
2024-07-30,20,충청남도,태양광,114.708739
2024-07-30,21,충청남도,태양광,48.560571
2024-07-30,22,충청남도,태양광,19.515624
2024-07-30,23,충청남도,태양광,6.752228
2024-07-30,24,충청남도,태양광,1.61808
2024-07-30,1,충청북도,태양광,0.00004
2024-07-30,2,충청북도,태양광,0.2602
2024-07-30,3,충청북도,태양광,0.2112
2024-07-30,4,충청북도,태양광,0
2024-07-30,5,충청북도,태양광,0
2024-07-30,6,충청북도,태양광,0.020864
2024-07-30,7,충청북도,태양광,6.684807
2024-07-30,8,충청북도,태양광,24.169335
2024-07-30,9,충청북도,태양광,40.882767
2024-07-30,10,충청북도,태양광,52.121508
2024-07-30,11,충청북도,태양광,65.689006
2024-07-30,12,충청북도,태양광,80.997873
2024-07-30,13,충청북도,태양광,84.862652
2024-07-30,14,충청북도,태양광,103.680771
2024-07-30,15,충청북도,태양광,115.793407
2024-07-30,16,충청북도,태양광,122.16116
2024-07-30,17,충청북도,태양광,125.306601
2024-07-30,18,충청북도,태양광,98.421586
2024-07-30,19,충청북도,태양광,54.560968
2024-07-30,20,충청북도,태양광,19.353193
2024-07-30,21,충청북도,태양광,9.029013
2024-07-30,22,충청북도,태양광,4.312356
2024-07-30,23,충청북도,태양광,2.3088
2024-07-30,24,충청북도,태양광,0.63354
2024-07-31,1,강원도,태양광,1.164
2024-07-31,2,강원도,태양광,0.264
2024-07-31,3,강원도,태양광,0
2024-07-31,4,강원도,태양광,0
2024-07-31,5,강원도,태양광,0
2024-07-31,6,강원도,태양광,0.647157
2024-07-31,7,강원도,태양광,23.613354
2024-07-31,8,강원도,태양광,93.836953
2024-07-31,9,강원도,태양광,185.811634
2024-07-31,10,강원도,태양광,287.094307
2024-07-31,11,강원도,태양광,327.767289
2024-07-31,12,강원도,태양광,372.755019
2024-07-31,13,강원도,태양광,401.579101
2024-07-31,14,강원도,태양광,407.257186
2024-07-31,15,강원도,태양광,379.890504
2024-07-31,16,강원도,태양광,343.718658
2024-07-31,17,강원도,태양광,263.544195
2024-07-31,18,강원도,태양광,165.318709
2024-07-31,19,강원도,태양광,98.747537
2024-07-31,20,강원도,태양광,75.343241
2024-07-31,21,강원도,태양광,64.786707
2024-07-31,22,강원도,태양광,39.409613
2024-07-31,23,강원도,태양광,12.822133
2024-07-31,24,강원도,태양광,3.827678
2024-07-31,1,경기도,태양광,0
2024-07-31,2,경기도,태양광,0
2024-07-31,3,경기도,태양광,0
2024-07-31,4,경기도,태양광,0
2024-07-31,5,경기도,태양광,0
2024-07-31,6,경기도,태양광,0.078365
2024-07-31,7,경기도,태양광,10.204472
2024-07-31,8,경기도,태양광,46.266462
2024-07-31,9,경기도,태양광,90.152004
2024-07-31,10,경기도,태양광,132.166595
2024-07-31,11,경기도,태양광,151.425565
2024-07-31,12,경기도,태양광,175.042643
2024-07-31,13,경기도,태양광,188.716389
2024-07-31,14,경기도,태양광,193.996317
2024-07-31,15,경기도,태양광,183.535273
2024-07-31,16,경기도,태양광,173.46761
2024-07-31,17,경기도,태양광,145.514036
2024-07-31,18,경기도,태양광,89.648718
2024-07-31,19,경기도,태양광,43.277872
2024-07-31,20,경기도,태양광,19.356939
2024-07-31,21,경기도,태양광,15.108847
2024-07-31,22,경기도,태양광,7.810068
2024-07-31,23,경기도,태양광,3.632668
2024-07-31,24,경기도,태양광,0.433312
2024-07-31,1,경상남도,태양광,0.192424
2024-07-31,2,경상남도,태양광,0.0216
2024-07-31,3,경상남도,태양광,0
2024-07-31,4,경상남도,태양광,0
2024-07-31,5,경상남도,태양광,0
2024-07-31,6,경상남도,태양광,0.313463
2024-07-31,7,경상남도,태양광,16.661382
2024-07-31,8,경상남도,태양광,82.463473
2024-07-31,9,경상남도,태양광,176.742816
2024-07-31,10,경상남도,태양광,255.402431
2024-07-31,11,경상남도,태양광,303.553817
2024-07-31,12,경상남도,태양광,333.717266
2024-07-31,13,경상남도,태양광,349.484003
2024-07-31,14,경상남도,태양광,355.421773
2024-07-31,15,경상남도,태양광,333.935433
2024-07-31,16,경상남도,태양광,284.034331
2024-07-31,17,경상남도,태양광,218.236502
2024-07-31,18,경상남도,태양광,133.418047
2024-07-31,19,경상남도,태양광,59.721293
2024-07-31,20,경상남도,태양광,31.333744
2024-07-31,21,경상남도,태양광,21.459341
2024-07-31,22,경상남도,태양광,15.290971
2024-07-31,23,경상남도,태양광,6.383754
2024-07-31,24,경상남도,태양광,1.158936
2024-07-31,1,경상북도,태양광,0.236471
2024-07-31,2,경상북도,태양광,0
2024-07-31,3,경상북도,태양광,0.2416
2024-07-31,4,경상북도,태양광,0.3068
2024-07-31,5,경상북도,태양광,0.296
2024-07-31,6,경상북도,태양광,0.754517
2024-07-31,7,경상북도,태양광,26.115868
2024-07-31,8,경상북도,태양광,114.058521
2024-07-31,9,경상북도,태양광,254.746992
2024-07-31,10,경상북도,태양광,361.883783
2024-07-31,11,경상북도,태양광,439.767107
2024-07-31,12,경상북도,태양광,494.361144
2024-07-31,13,경상북도,태양광,520.759767
2024-07-31,14,경상북도,태양광,529.993091
2024-07-31,15,경상북도,태양광,496.98918
2024-07-31,16,경상북도,태양광,426.794557
2024-07-31,17,경상북도,태양광,323.898976
2024-07-31,18,경상북도,태양광,202.006824
2024-07-31,19,경상북도,태양광,110.455134
2024-07-31,20,경상북도,태양광,67.673552
2024-07-31,21,경상북도,태양광,61.170598
2024-07-31,22,경상북도,태양광,38.435786
2024-07-31,23,경상북도,태양광,13.195424
2024-07-31,24,경상북도,태양광,2.482808
2024-07-31,1,광주시,태양광,0.05888
2024-07-31,2,광주시,태양광,0.02768
2024-07-31,3,광주시,태양광,0
2024-07-31,4,광주시,태양광,0
2024-07-31,5,광주시,태양광,0
2024-07-31,6,광주시,태양광,0.002536
2024-07-31,7,광주시,태양광,1.550612
2024-07-31,8,광주시,태양광,7.485065
2024-07-31,9,광주시,태양광,12.350896
2024-07-31,10,광주시,태양광,18.394857
2024-07-31,11,광주시,태양광,24.222135
2024-07-31,12,광주시,태양광,31.519217
2024-07-31,13,광주시,태양광,34.63836
2024-07-31,14,광주시,태양광,37.451882
2024-07-31,15,광주시,태양광,37.104139
2024-07-31,16,광주시,태양광,33.739666
2024-07-31,17,광주시,태양광,28.003007
2024-07-31,18,광주시,태양광,17.999736
2024-07-31,19,광주시,태양광,7.013784
2024-07-31,20,광주시,태양광,1.933665
2024-07-31,21,광주시,태양광,0.87374
2024-07-31,22,광주시,태양광,0.50854
2024-07-31,23,광주시,태양광,0.38716
2024-07-31,24,광주시,태양광,0.0694
2024-07-31,1,대구시,태양광,0
2024-07-31,2,대구시,태양광,0
2024-07-31,3,대구시,태양광,0
2024-07-31,4,대구시,태양광,0
2024-07-31,5,대구시,태양광,0
2024-07-31,6,대구시,태양광,0.033164
2024-07-31,7,대구시,태양광,1.921923
2024-07-31,8,대구시,태양광,10.898862
2024-07-31,9,대구시,태양광,22.412229
2024-07-31,10,대구시,태양광,31.95849
2024-07-31,11,대구시,태양광,37.868509
2024-07-31,12,대구시,태양광,41.48994
2024-07-31,13,대구시,태양광,43.996526
2024-07-31,14,대구시,태양광,43.9028
2024-07-31,15,대구시,태양광,40.488753
2024-07-31,16,대구시,태양광,32.686254
2024-07-31,17,대구시,태양광,25.325183
2024-07-31,18,대구시,태양광,14.621187
2024-07-31,19,대구시,태양광,5.702548
2024-07-31,20,대구시,태양광,2.467172
2024-07-31,21,대구시,태양광,1.166492
2024-07-31,22,대구시,태양광,0.355824
2024-07-31,23,대구시,태양광,0
2024-07-31,24,대구시,태양광,0
2024-07-31,1,대전시,태양광,0
2024-07-31,2,대전시,태양광,0
2024-07-31,3,대전시,태양광,0
2024-07-31,4,대전시,태양광,0
2024-07-31,5,대전시,태양광,0
2024-07-31,6,대전시,태양광,0.000569
2024-07-31,7,대전시,태양광,0.34899
2024-07-31,8,대전시,태양광,1.799154
2024-07-31,9,대전시,태양광,2.379936
2024-07-31,10,대전시,태양광,4.710942
2024-07-31,11,대전시,태양광,5.132233
2024-07-31,12,대전시,태양광,7.242136
2024-07-31,13,대전시,태양광,8.289519
2024-07-31,14,대전시,태양광,8.94432
2024-07-31,15,대전시,태양광,7.499333
2024-07-31,16,대전시,태양광,6.785357
2024-07-31,17,대전시,태양광,5.092834
2024-07-31,18,대전시,태양광,3.140141
2024-07-31,19,대전시,태양광,1.326676
2024-07-31,20,대전시,태양광,0.087323
2024-07-31,21,대전시,태양광,0
2024-07-31,22,대전시,태양광,0
2024-07-31,23,대전시,태양광,0
2024-07-31,24,대전시,태양광,0
2024-07-31,1,부산시,태양광,0
2024-07-31,2,부산시,태양광,0
2024-07-31,3,부산시,태양광,0
2024-07-31,4,부산시,태양광,0
2024-07-31,5,부산시,태양광,0
2024-07-31,6,부산시,태양광,0.130771
2024-07-31,7,부산시,태양광,6.230014
2024-07-31,8,부산시,태양광,24.815855
2024-07-31,9,부산시,태양광,45.582774
2024-07-31,10,부산시,태양광,64.104346
2024-07-31,11,부산시,태양광,75.908233
2024-07-31,12,부산시,태양광,82.582341
2024-07-31,13,부산시,태양광,84.665731
2024-07-31,14,부산시,태양광,84.249845
2024-07-31,15,부산시,태양광,77.52775
2024-07-31,16,부산시,태양광,65.095911
2024-07-31,17,부산시,태양광,47.197799
2024-07-31,18,부산시,태양광,26.776244
2024-07-31,19,부산시,태양광,8.922555
2024-07-31,20,부산시,태양광,2.722762
2024-07-31,21,부산시,태양광,2.20008
2024-07-31,22,부산시,태양광,0.78188
2024-07-31,23,부산시,태양광,0.0882
2024-07-31,24,부산시,태양광,0.02132
2024-07-31,1,서울시,태양광,0
2024-07-31,2,서울시,태양광,0
2024-07-31,3,서울시,태양광,0
2024-07-31,4,서울시,태양광,0
2024-07-31,5,서울시,태양광,0
2024-07-31,6,서울시,태양광,0.000289
2024-07-31,7,서울시,태양광,0.35954
2024-07-31,8,서울시,태양광,2.003427
2024-07-31,9,서울시,태양광,3.346531
2024-07-31,10,서울시,태양광,5.667126
2024-07-31,11,서울시,태양광,6.278615
2024-07-31,12,서울시,태양광,7.575173
2024-07-31,13,서울시,태양광,7.511765
2024-07-31,14,서울시,태양광,8.255429
2024-07-31,15,서울시,태양광,6.530791
2024-07-31,16,서울시,태양광,7.073663
2024-07-31,17,서울시,태양광,6.096913
2024-07-31,18,서울시,태양광,3.72977
2024-07-31,19,서울시,태양광,1.272709
2024-07-31,20,서울시,태양광,0.226517
2024-07-31,21,서울시,태양광,0.16572
2024-07-31,22,서울시,태양광,0.16584
2024-07-31,23,서울시,태양광,0.04344
2024-07-31,24,서울시,태양광,0
2024-07-31,1,세종시,태양광,0
2024-07-31,2,세종시,태양광,0
2024-07-31,3,세종시,태양광,0
2024-07-31,4,세종시,태양광,0
2024-07-31,5,세종시,태양광,0
2024-07-31,6,세종시,태양광,0.010616
2024-07-31,7,세종시,태양광,0.869493
2024-07-31,8,세종시,태양광,3.755859
2024-07-31,9,세종시,태양광,4.441507
2024-07-31,10,세종시,태양광,8.54657
2024-07-31,11,세종시,태양광,12.510115
2024-07-31,12,세종시,태양광,15.600601
2024-07-31,13,세종시,태양광,15.423557
2024-07-31,14,세종시,태양광,16.51831
2024-07-31,15,세종시,태양광,14.603282
2024-07-31,16,세종시,태양광,12.911906
2024-07-31,17,세종시,태양광,12.072347
2024-07-31,18,세종시,태양광,7.739828
2024-07-31,19,세종시,태양광,4.054229
2024-07-31,20,세종시,태양광,1.870631
2024-07-31,21,세종시,태양광,0.813786
2024-07-31,22,세종시,태양광,0.245392
2024-07-31,23,세종시,태양광,0
2024-07-31,24,세종시,태양광,0
2024-07-31,1,울산시,태양광,0
2024-07-31,2,울산시,태양광,0
2024-07-31,3,울산시,태양광,0
2024-07-31,4,울산시,태양광,0
2024-07-31,5,울산시,태양광,0
2024-07-31,6,울산시,태양광,0.083715
2024-07-31,7,울산시,태양광,2.642734
2024-07-31,8,울산시,태양광,11.681113
2024-07-31,9,울산시,태양광,22.338758
2024-07-31,10,울산시,태양광,31.394976
2024-07-31,11,울산시,태양광,36.935113
2024-07-31,12,울산시,태양광,40.120461
2024-07-31,13,울산시,태양광,40.522816
2024-07-31,14,울산시,태양광,38.867993
2024-07-31,15,울산시,태양광,34.902685
2024-07-31,16,울산시,태양광,28.576141
2024-07-31,17,울산시,태양광,18.36532
2024-07-31,18,울산시,태양광,10.942064
2024-07-31,19,울산시,태양광,3.364262
2024-07-31,20,울산시,태양광,0.484358
2024-07-31,21,울산시,태양광,0.332
2024-07-31,22,울산시,태양광,0.30732
2024-07-31,23,울산시,태양광,0.14252
2024-07-31,24,울산시,태양광,0
2024-07-31,1,인천시,태양광,0
2024-07-31,2,인천시,태양광,0
2024-07-31,3,인천시,태양광,0
2024-07-31,4,인천시,태양광,0
2024-07-31,5,인천시,태양광,0
2024-07-31,6,인천시,태양광,0.005593
2024-07-31,7,인천시,태양광,1.224333
2024-07-31,8,인천시,태양광,5.388722
2024-07-31,9,인천시,태양광,11.073663
2024-07-31,10,인천시,태양광,15.672655
2024-07-31,11,인천시,태양광,24.389798
2024-07-31,12,인천시,태양광,26.991546
2024-07-31,13,인천시,태양광,29.453509
2024-07-31,14,인천시,태양광,32.792956
2024-07-31,15,인천시,태양광,29.161169
2024-07-31,16,인천시,태양광,28.324621
2024-07-31,17,인천시,태양광,26.450935
2024-07-31,18,인천시,태양광,17.799789
2024-07-31,19,인천시,태양광,9.209914
2024-07-31,20,인천시,태양광,2.85694
2024-07-31,21,인천시,태양광,1.676054
2024-07-31,22,인천시,태양광,0.340854
2024-07-31,23,인천시,태양광,0
2024-07-31,24,인천시,태양광,0.00008
2024-07-31,1,전라남도,태양광,0.550783
2024-07-31,2,전라남도,태양광,0.104216
2024-07-31,3,전라남도,태양광,0.001216
2024-07-31,4,전라남도,태양광,0.019716
2024-07-31,5,전라남도,태양광,0.000564
2024-07-31,6,전라남도,태양광,0.341837
2024-07-31,7,전라남도,태양광,56.533602
2024-07-31,8,전라남도,태양광,255.829267
2024-07-31,9,전라남도,태양광,523.342228
2024-07-31,10,전라남도,태양광,763.119137
2024-07-31,11,전라남도,태양광,941.517838
2024-07-31,12,전라남도,태양광,1199.301082
2024-07-31,13,전라남도,태양광,1338.456921
2024-07-31,14,전라남도,태양광,1644.698995
2024-07-31,15,전라남도,태양광,1791.253445
2024-07-31,16,전라남도,태양광,1573.498382
2024-07-31,17,전라남도,태양광,1346.52195
2024-07-31,18,전라남도,태양광,1017.730546
2024-07-31,19,전라남도,태양광,683.975205
2024-07-31,20,전라남도,태양광,499.049463
2024-07-31,21,전라남도,태양광,413.813393
2024-07-31,22,전라남도,태양광,194.38803
2024-07-31,23,전라남도,태양광,41.109291
2024-07-31,24,전라남도,태양광,2.708601
2024-07-31,1,전라북도,태양광,0.26448
2024-07-31,2,전라북도,태양광,0.064628
2024-07-31,3,전라북도,태양광,0.4072
2024-07-31,4,전라북도,태양광,0.47712
2024-07-31,5,전라북도,태양광,0.48112
2024-07-31,6,전라북도,태양광,0.22892
2024-07-31,7,전라북도,태양광,22.770499
2024-07-31,8,전라북도,태양광,97.702126
2024-07-31,9,전라북도,태양광,196.421603
2024-07-31,10,전라북도,태양광,278.609722
2024-07-31,11,전라북도,태양광,381.918057
2024-07-31,12,전라북도,태양광,485.34065
2024-07-31,13,전라북도,태양광,530.59966
2024-07-31,14,전라북도,태양광,533.652497
2024-07-31,15,전라북도,태양광,509.046062
2024-07-31,16,전라북도,태양광,461.056712
2024-07-31,17,전라북도,태양광,374.201497
2024-07-31,18,전라북도,태양광,245.649077
2024-07-31,19,전라북도,태양광,120.248834
2024-07-31,20,전라북도,태양광,67.024771
2024-07-31,21,전라북도,태양광,49.329788
2024-07-31,22,전라북도,태양광,27.416743
2024-07-31,23,전라북도,태양광,10.612604
2024-07-31,24,전라북도,태양광,2.323426
2024-07-31,1,제주도,태양광,0.000432
2024-07-31,2,제주도,태양광,0.001024
2024-07-31,3,제주도,태양광,0.000452
2024-07-31,4,제주도,태양광,0.00056
2024-07-31,5,제주도,태양광,0.00052
2024-07-31,6,제주도,태양광,0.051304
2024-07-31,7,제주도,태양광,7.664821
2024-07-31,8,제주도,태양광,51.413896
2024-07-31,9,제주도,태양광,111.823692
2024-07-31,10,제주도,태양광,160.361569
2024-07-31,11,제주도,태양광,200.678505
2024-07-31,12,제주도,태양광,224.498058
2024-07-31,13,제주도,태양광,233.099841
2024-07-31,14,제주도,태양광,218.204472
2024-07-31,15,제주도,태양광,196.319509
2024-07-31,16,제주도,태양광,174.845429
2024-07-31,17,제주도,태양광,135.462724
2024-07-31,18,제주도,태양광,79.675948
2024-07-31,19,제주도,태양광,25.599066
2024-07-31,20,제주도,태양광,5.911773
2024-07-31,21,제주도,태양광,4.082032
2024-07-31,22,제주도,태양광,3.080552
2024-07-31,23,제주도,태양광,0.580152
2024-07-31,24,제주도,태양광,0.000432
2024-07-31,1,충청남도,태양광,0.63888
2024-07-31,2,충청남도,태양광,0.14992
2024-07-31,3,충청남도,태양광,0.0002
2024-07-31,4,충청남도,태양광,0
2024-07-31,5,충청남도,태양광,0
2024-07-31,6,충청남도,태양광,0.269343
2024-07-31,7,충청남도,태양광,33.396681
2024-07-31,8,충청남도,태양광,142.100718
2024-07-31,9,충청남도,태양광,297.099589
2024-07-31,10,충청남도,태양광,469.036473
2024-07-31,11,충청남도,태양광,535.950336
2024-07-31,12,충청남도,태양광,643.67999
2024-07-31,13,충청남도,태양광,688.509742
2024-07-31,14,충청남도,태양광,710.875476
2024-07-31,15,충청남도,태양광,761.984964
2024-07-31,16,충청남도,태양광,712.999506
2024-07-31,17,충청남도,태양광,581.533807
2024-07-31,18,충청남도,태양광,397.22977
2024-07-31,19,충청남도,태양광,207.871633
2024-07-31,20,충청남도,태양광,118.935223
