기준연월,시간대,행정동코드,행정동명,이동건수
2022-05,00,2641066500,청룡노포동,284733
2022-05,08,2641066500,청룡노포동,355625
2022-05,07,2641066500,청룡노포동,332883
2022-05,16,2641066500,청룡노포동,392542
2022-05,15,2641066500,청룡노포동,410363
2022-05,17,2641066500,청룡노포동,379710
2022-05,18,2641066500,청룡노포동,348657
2022-05,23,2641066500,청룡노포동,280767
2022-05,10,2641066500,청룡노포동,411234
2022-05,01,2641066500,청룡노포동,282749
2022-05,09,2641066500,청룡노포동,385906
2022-05,11,2641067000,남산동,897674
2022-05,13,2641067000,남산동,873978
2022-05,00,2641067000,남산동,1035598
2022-05,21,2641067000,남산동,993194
2022-05,06,2641067000,남산동,1020064
2022-05,15,2641067000,남산동,864819
2022-05,01,2641067000,남산동,1040285
2022-05,16,2641067000,남산동,870085
2022-05,19,2641067000,남산동,947507
2022-05,09,2641067000,남산동,919455
2022-05,12,2641067000,남산동,889928
2022-05,05,2641067000,남산동,1044523
2022-05,14,2641067000,남산동,866738
2022-05,23,2641067000,남산동,1034911
2022-05,17,2641067000,남산동,886921
2022-05,07,2641067000,남산동,970816
2022-05,18,2641067000,남산동,919481
2022-05,02,2641067000,남산동,1045446
2022-05,03,2641067000,남산동,1048213
2022-05,10,2641067000,남산동,905356
2022-05,04,2641067000,남산동,1047875
2022-05,22,2641067000,남산동,1018545
2022-05,08,2641067000,남산동,936352
2022-05,20,2641067000,남산동,966619
2022-05,05,2641068000,구서1동,364447
2022-05,06,2641068000,구서1동,367722
2022-05,01,2641068000,구서1동,377396
2022-05,12,2641068000,구서1동,388790
2022-05,02,2641068000,구서1동,372921
2022-05,10,2641068000,구서1동,394214
2022-05,16,2641068000,구서1동,394959
2022-05,00,2641068000,구서1동,387959
2022-05,04,2641068000,구서1동,362958
2022-05,14,2641068000,구서1동,387580
2022-05,07,2641068000,구서1동,396911
2022-05,03,2641068000,구서1동,370211
2022-05,20,2641068000,구서1동,400941
2022-05,18,2641068000,구서1동,407663
2022-05,17,2641068000,구서1동,398142
2022-05,08,2641068000,구서1동,404142
2022-05,23,2641068000,구서1동,374483
2022-05,22,2641068000,구서1동,381155
2022-05,13,2641068000,구서1동,388104
2022-05,11,2641068000,구서1동,394293
2022-05,21,2641068000,구서1동,389930
2022-05,09,2641068000,구서1동,395454
2022-05,15,2641068000,구서1동,394301
2022-05,19,2641068000,구서1동,403609
2022-05,13,2641069000,구서2동,628107
2022-05,16,2641069000,구서2동,655925
2022-05,10,2641069000,구서2동,679518
2022-05,22,2641069000,구서2동,831365
2022-05,21,2641069000,구서2동,806646
2022-05,18,2641069000,구서2동,728310
2022-05,14,2641069000,구서2동,624765
2022-05,12,2641069000,구서2동,639147
2022-05,07,2641069000,구서2동,807035
2022-05,03,2641069000,구서2동,901571
2022-05,20,2641069000,구서2동,781082
2022-05,19,2641069000,구서2동,758313
2022-05,17,2641069000,구서2동,691057
2022-05,08,2641069000,구서2동,748611
2022-05,11,2641069000,구서2동,655594
2022-05,00,2641069000,구서2동,896690
2022-05,15,2641069000,구서2동,631118
2022-05,09,2641069000,구서2동,712574
2022-05,04,2641069000,구서2동,898906
2022-05,02,2641069000,구서2동,901067
2022-05,06,2641069000,구서2동,864223
2022-05,05,2641069000,구서2동,886645
2022-05,01,2641069000,구서2동,900933
2022-05,23,2641069000,구서2동,892304
2022-05,16,2641070000,금성동,47689
2022-05,11,2641070000,금성동,63263
2022-05,05,2641070000,금성동,33719
2022-05,04,2641070000,금성동,34448
2022-05,08,2641070000,금성동,37982
2022-05,02,2641070000,금성동,34768
2022-05,10,2641070000,금성동,51854
2022-05,07,2641070000,금성동,34275
2022-05,21,2641070000,금성동,34725
2022-05,18,2641070000,금성동,38885
2022-05,00,2641070000,금성동,34648
2022-05,01,2641070000,금성동,34538
2022-05,14,2641070000,금성동,65884
2022-05,23,2641070000,금성동,34499
2022-05,13,2641070000,금성동,70148
2022-05,03,2641070000,금성동,34742
2022-05,20,2641070000,금성동,34963
2022-05,06,2641070000,금성동,33959
2022-05,15,2641070000,금성동,56179
2022-05,19,2641070000,금성동,36646
2022-05,17,2641070000,금성동,42301
2022-05,22,2641070000,금성동,35676
2022-05,12,2641070000,금성동,70099
2022-05,09,2641070000,금성동,42557
2022-05,09,2644051000,대저1동,565960
2022-05,17,2644051000,대저1동,520987
2022-05,02,2644051000,대저1동,255917
2022-05,05,2644051000,대저1동,306870
2022-05,23,2644051000,대저1동,250289
2022-05,11,2644051000,대저1동,580602
2022-05,00,2644051000,대저1동,249917
2022-05,08,2644051000,대저1동,539896
2022-05,19,2644051000,대저1동,359730
2022-05,20,2644051000,대저1동,337068
2022-05,03,2644051000,대저1동,259043
2022-05,14,2644051000,대저1동,575765
2022-05,15,2644051000,대저1동,573971
2022-05,12,2644051000,대저1동,578707
2022-05,06,2644051000,대저1동,368753
2022-05,04,2644051000,대저1동,270606
2022-05,16,2644051000,대저1동,560005
2022-05,01,2644051000,대저1동,252928
2022-05,13,2644051000,대저1동,579577
2022-05,22,2644051000,대저1동,306326
2022-05,10,2644051000,대저1동,582417
2022-05,18,2644051000,대저1동,423167
2022-05,07,2644051000,대저1동,456970
2022-05,21,2644051000,대저1동,319103
2022-05,00,2644052000,대저2동,270464
2022-05,08,2644052000,대저2동,658605
2022-05,21,2644052000,대저2동,341981
2022-05,16,2644052000,대저2동,696971
2022-05,13,2644052000,대저2동,760724
2022-05,03,2644052000,대저2동,271508
2022-05,14,2644052000,대저2동,749548
2022-05,23,2644052000,대저2동,271126
2022-05,19,2644052000,대저2동,455998
2022-05,20,2644052000,대저2동,420290
2022-05,18,2644052000,대저2동,509787
2022-05,07,2644052000,대저2동,562444
2022-05,11,2644052000,대저2동,728952
2022-05,06,2644052000,대저2동,468355
2022-05,22,2644052000,대저2동,305254
2022-05,05,2644052000,대저2동,336657
2022-05,10,2644052000,대저2동,748863
2022-05,15,2644052000,대저2동,738589
2022-05,04,2644052000,대저2동,279555
2022-05,17,2644052000,대저2동,598857
2022-05,02,2644052000,대저2동,269330
2022-05,09,2644052000,대저2동,723364
2022-05,12,2644052000,대저2동,743232
2022-05,01,2644052000,대저2동,269543
2022-05,22,2644053000,강동동,79622
2022-05,04,2644053000,강동동,74595
2022-05,07,2644053000,강동동,119516
2022-05,17,2644053000,강동동,128861
2022-05,23,2644053000,강동동,76494
2022-05,01,2644053000,강동동,73346
2022-05,14,2644053000,강동동,140545
2022-05,03,2644053000,강동동,73258
2022-05,20,2644053000,강동동,89145
2022-05,00,2644053000,강동동,74775
2022-05,19,2644053000,강동동,95994
2022-05,09,2644053000,강동동,138542
2022-05,06,2644053000,강동동,100536
2022-05,12,2644053000,강동동,143232
2022-05,15,2644053000,강동동,138192
2022-05,18,2644053000,강동동,108419
2022-05,13,2644053000,강동동,141230
2022-05,08,2644053000,강동동,131719
2022-05,21,2644053000,강동동,83379
2022-05,10,2644053000,강동동,141473
2022-05,16,2644053000,강동동,142657
2022-05,02,2644053000,강동동,72821
2022-05,05,2644053000,강동동,82810
2022-05,11,2644053000,강동동,143455
2022-05,11,2644053500,명지1동,1151544
2022-05,01,2644053500,명지1동,1301220
2022-05,10,2644053500,명지1동,1142890
2022-05,12,2644053500,명지1동,1158778
2022-05,06,2644053500,명지1동,1301861
2022-05,05,2644053500,명지1동,1306988
2022-05,08,2644053500,명지1동,1160737
2022-05,09,2644053500,명지1동,1145914
2022-05,22,2644053500,명지1동,1286551
2022-05,14,2644053500,명지1동,1161713
2022-05,18,2644053500,명지1동,1305141
2022-05,21,2644053500,명지1동,1301163
2022-05,07,2644053500,명지1동,1217965
2022-05,00,2644053500,명지1동,1300833
2022-05,13,2644053500,명지1동,1159576
2022-05,17,2644053500,명지1동,1246650
2022-05,03,2644053500,명지1동,1303711
2022-05,16,2644053500,명지1동,1191825
2022-05,23,2644053500,명지1동,1314551
2022-05,04,2644053500,명지1동,1306633
2022-05,15,2644053500,명지1동,1170845
2022-05,02,2644053500,명지1동,1302499
2022-05,20,2644053500,명지1동,1314866
2022-05,19,2644053500,명지1동,1314987
2022-05,11,2644054500,명지2동,558560
2022-05,22,2644054500,명지2동,669582
2022-05,12,2644054500,명지2동,551249
2022-05,06,2644054500,명지2동,679665
2022-05,19,2644054500,명지2동,634191
2022-05,14,2644054500,명지2동,546364
2022-05,09,2644054500,명지2동,585595
2022-05,07,2644054500,명지2동,637340
2022-05,01,2644054500,명지2동,702568
2022-05,20,2644054500,명지2동,650099
2022-05,00,2644054500,명지2동,704503
2022-05,03,2644054500,명지2동,702106
2022-05,08,2644054500,명지2동,606913
2022-05,15,2644054500,명지2동,548978
2022-05,05,2644054500,명지2동,694468
2022-05,16,2644054500,명지2동,557321
2022-05,23,2644054500,명지2동,697222
2022-05,17,2644054500,명지2동,579425
2022-05,10,2644054500,명지2동,564975
2022-05,04,2644054500,명지2동,699227
2022-05,02,2644054500,명지2동,702513
2022-05,13,2644054500,명지2동,545231
2022-05,21,2644054500,명지2동,660070
2022-05,18,2644054500,명지2동,610895
2022-05,00,2644055000,가락동,83871
2022-05,13,2644055000,가락동,184632
2022-05,23,2644055000,가락동,84575
2022-05,04,2644055000,가락동,89177
2022-05,18,2644055000,가락동,135599
2022-05,09,2644055000,가락동,173703
2022-05,07,2644055000,가락동,152856
2022-05,02,2644055000,가락동,84431
2022-05,03,2644055000,가락동,85902
2022-05,14,2644055000,가락동,184097
2022-05,16,2644055000,가락동,174848
2022-05,10,2644055000,가락동,178221
2022-05,05,2644055000,가락동,102668
2022-05,08,2644055000,가락동,165667
2022-05,17,2644055000,가락동,158880
2022-05,06,2644055000,가락동,123485
2022-05,11,2644055000,가락동,181075
2022-05,19,2644055000,가락동,115492
2022-05,21,2644055000,가락동,96702
2022-05,12,2644055000,가락동,182372
2022-05,15,2644055000,가락동,180556
2022-05,01,2644055000,가락동,84404
2022-05,20,2644055000,가락동,105778
2022-05,22,2644055000,가락동,92217
2022-05,01,2644056000,녹산동,1226734
2022-05,23,2644056000,녹산동,1220502
2022-05,21,2644056000,녹산동,1290126
2022-05,02,2644056000,녹산동,1230773
2022-05,10,2644056000,녹산동,2095438
2022-05,20,2644056000,녹산동,1306188
2022-05,04,2644056000,녹산동,1238911
2022-05,08,2644056000,녹산동,2033176
2022-05,16,2644056000,녹산동,1940943
2022-05,11,2644056000,녹산동,2084226
2022-05,05,2644056000,녹산동,1279403
2022-05,15,2644056000,녹산동,2035120
2022-05,19,2644056000,녹산동,1427348
2022-05,17,2644056000,녹산동,1720825
2022-05,00,2644056000,녹산동,1225150
2022-05,18,2644056000,녹산동,1524749
2022-05,14,2644056000,녹산동,2072122
2022-05,07,2644056000,녹산동,1895949
2022-05,22,2644056000,녹산동,1289816
2022-05,13,2644056000,녹산동,2077825
2022-05,09,2644056000,녹산동,2072407
2022-05,06,2644056000,녹산동,1485042
2022-05,03,2644056000,녹산동,1231200
2022-05,12,2644056000,녹산동,2076620
2022-05,19,2644058000,가덕도동,141120
2022-05,02,2644058000,가덕도동,112202
2022-05,01,2644058000,가덕도동,112235
2022-05,14,2644058000,가덕도동,211434
2022-05,12,2644058000,가덕도동,205828
2022-05,10,2644058000,가덕도동,203024
2022-05,21,2644058000,가덕도동,129490
2022-05,06,2644058000,가덕도동,132672
2022-05,22,2644058000,가덕도동,124728
2022-05,20,2644058000,가덕도동,134515
2022-05,08,2644058000,가덕도동,169927
2022-05,05,2644058000,가덕도동,118178
2022-05,07,2644058000,가덕도동,149323
2022-05,04,2644058000,가덕도동,112994
2022-05,23,2644058000,가덕도동,113033
2022-05,17,2644058000,가덕도동,166346
2022-05,15,2644058000,가덕도동,207784
2022-05,03,2644058000,가덕도동,111701
2022-05,18,2644058000,가덕도동,152882
2022-05,11,2644058000,가덕도동,209494
2022-05,13,2644058000,가덕도동,208970
2022-05,16,2644058000,가덕도동,188903
2022-05,09,2644058000,가덕도동,187467
2022-05,00,2644058000,가덕도동,113228
2022-05,17,2647061000,거제1동,926634
2022-05,02,2647061000,거제1동,739039
2022-05,16,2647061000,거제1동,939815
2022-05,05,2647061000,거제1동,771258
2022-05,23,2647061000,거제1동,704918
2022-05,10,2647061000,거제1동,963083
2022-05,01,2647061000,거제1동,735774
2022-05,21,2647061000,거제1동,850785
2022-05,18,2647061000,거제1동,869511
2022-05,22,2647061000,거제1동,849244
2022-05,08,2647061000,거제1동,902556
2022-05,07,2647061000,거제1동,823149
2022-05,00,2647061000,거제1동,714156
2022-05,11,2647061000,거제1동,961916
2022-05,20,2647061000,거제1동,843664
2022-05,19,2647061000,거제1동,840933
2022-05,15,2647061000,거제1동,941527
2022-05,14,2647061000,거제1동,943749
2022-05,09,2647061000,거제1동,942757
2022-05,06,2647061000,거제1동,778170
2022-05,12,2647061000,거제1동,942303
2022-05,03,2647061000,거제1동,742103
2022-05,13,2647061000,거제1동,949261
2022-05,04,2647061000,거제1동,747605
2022-05,14,2647062000,거제2동,476390
2022-05,20,2647062000,거제2동,440962
2022-05,01,2647062000,거제2동,416049
2022-05,05,2647062000,거제2동,434333
2022-05,13,2647062000,거제2동,472260
2022-05,16,2647062000,거제2동,465341
2022-05,06,2647062000,거제2동,440386
2022-05,23,2647062000,거제2동,414463
2022-05,15,2647062000,거제2동,473217
2022-05,04,2647062000,거제2동,423230
2022-05,07,2647062000,거제2동,437529
2022-05,00,2647062000,거제2동,417335
2022-05,19,2647062000,거제2동,438011
2022-05,08,2647062000,거제2동,462829
2022-05,18,2647062000,거제2동,441471
2022-05,03,2647062000,거제2동,418218
2022-05,11,2647062000,거제2동,467486
2022-05,22,2647062000,거제2동,421463
2022-05,17,2647062000,거제2동,467021
2022-05,10,2647062000,거제2동,474674
2022-05,12,2647062000,거제2동,473113
2022-05,21,2647062000,거제2동,436131
2022-05,09,2647062000,거제2동,472790
2022-05,02,2647062000,거제2동,418107
2022-05,22,2647063000,거제3동,348808
2022-05,06,2647063000,거제3동,353494
2022-05,05,2647063000,거제3동,357289
2022-05,01,2647063000,거제3동,346004
2022-05,09,2647063000,거제3동,342888
2022-05,12,2647063000,거제3동,345963
2022-05,17,2647063000,거제3동,352895
2022-05,14,2647063000,거제3동,335371
2022-05,03,2647063000,거제3동,348598
2022-05,18,2647063000,거제3동,361002
2022-05,16,2647063000,거제3동,341952
2022-05,11,2647063000,거제3동,341958
2022-05,00,2647063000,거제3동,344965
2022-05,08,2647063000,거제3동,345704
2022-05,21,2647063000,거제3동,352313
2022-05,15,2647063000,거제3동,336542
2022-05,20,2647063000,거제3동,358368
2022-05,13,2647063000,거제3동,338564
2022-05,19,2647063000,거제3동,367997
2022-05,04,2647063000,거제3동,355466
2022-05,02,2647063000,거제3동,347101
2022-05,23,2647063000,거제3동,354423
2022-05,10,2647063000,거제3동,334645
2022-05,07,2647063000,거제3동,348926
2022-05,19,2647064000,거제4동,159789
2022-05,10,2647064000,거제4동,170162
2022-05,08,2647064000,거제4동,192556
2022-05,12,2647064000,거제4동,156464
2022-05,17,2647064000,거제4동,147498
2022-05,03,2647064000,거제4동,221509
2022-05,21,2647064000,거제4동,179168
2022-05,11,2647064000,거제4동,161183
2022-05,09,2647064000,거제4동,179616
2022-05,18,2647064000,거제4동,153352
2022-05,02,2647064000,거제4동,221434
2022-05,13,2647064000,거제4동,153382
2022-05,00,2647064000,거제4동,221832
2022-05,07,2647064000,거제4동,202826
2022-05,23,2647064000,거제4동,214600
2022-05,16,2647064000,거제4동,144970
2022-05,01,2647064000,거제4동,221258
2022-05,20,2647064000,거제4동,169285
2022-05,14,2647064000,거제4동,151257
2022-05,22,2647064000,거제4동,190273
2022-05,04,2647064000,거제4동,217454
2022-05,06,2647064000,거제4동,207654
2022-05,05,2647064000,거제4동,214674
2022-05,15,2647064000,거제4동,150193
2022-05,21,2647065000,연산1동,617205
2022-05,10,2647065000,연산1동,508859
2022-05,00,2647065000,연산1동,619663
2022-05,04,2647065000,연산1동,627530
2022-05,17,2647065000,연산1동,552285
2022-05,07,2647065000,연산1동,577192
2022-05,18,2647065000,연산1동,579282
2022-05,01,2647065000,연산1동,626188
2022-05,06,2647065000,연산1동,604677
2022-05,13,2647065000,연산1동,498041
2022-05,12,2647065000,연산1동,498747
2022-05,22,2647065000,연산1동,621187
2022-05,19,2647065000,연산1동,596116
2022-05,02,2647065000,연산1동,627161
2022-05,23,2647065000,연산1동,613791
2022-05,11,2647065000,연산1동,500384
2022-05,15,2647065000,연산1동,509658
2022-05,14,2647065000,연산1동,498538
2022-05,16,2647065000,연산1동,531534
2022-05,20,2647065000,연산1동,609252
2022-05,03,2647065000,연산1동,627532
2022-05,05,2647065000,연산1동,619957
2022-05,09,2647065000,연산1동,525490
2022-05,08,2647065000,연산1동,549094
2022-05,17,2647066000,연산2동,502326
2022-05,04,2647066000,연산2동,618988
2022-05,15,2647066000,연산2동,503271
2022-05,18,2647066000,연산2동,486426
2022-05,05,2647066000,연산2동,615895
2022-05,16,2647066000,연산2동,499975
2022-05,01,2647066000,연산2동,588904
2022-05,07,2647066000,연산2동,575128
2022-05,14,2647066000,연산2동,507803
2022-05,02,2647066000,연산2동,599299
2022-05,20,2647066000,연산2동,501335
2022-05,23,2647066000,연산2동,573105
2022-05,19,2647066000,연산2동,490757
2022-05,21,2647066000,연산2동,507435
2022-05,06,2647066000,연산2동,600426
2022-05,12,2647066000,연산2동,521380
2022-05,09,2647066000,연산2동,545788
2022-05,22,2647066000,연산2동,515462
2022-05,08,2647066000,연산2동,561167
2022-05,00,2647066000,연산2동,569637
2022-05,11,2647066000,연산2동,519146
2022-05,13,2647066000,연산2동,515018
2022-05,03,2647066000,연산2동,604445
2022-05,10,2647066000,연산2동,533993
2022-05,06,2647067000,연산3동,177704
2022-05,07,2647067000,연산3동,171162
2022-05,15,2647067000,연산3동,153335
2022-05,10,2647067000,연산3동,161249
2022-05,23,2647067000,연산3동,166771
2022-05,08,2647067000,연산3동,168484
2022-05,20,2647067000,연산3동,170332
2022-05,09,2647067000,연산3동,166526
2022-05,21,2647067000,연산3동,178193
2022-05,11,2647067000,연산3동,157037
2022-05,04,2647067000,연산3동,184504
2022-05,00,2647067000,연산3동,185356
2022-05,12,2647067000,연산3동,152570
2022-05,18,2647067000,연산3동,159217
2022-05,14,2647067000,연산3동,153867
2022-05,19,2647067000,연산3동,165932
2022-05,01,2647067000,연산3동,184558
2022-05,22,2647067000,연산3동,186491
2022-05,16,2647067000,연산3동,153558
2022-05,02,2647067000,연산3동,185365
2022-05,03,2647067000,연산3동,186014
2022-05,05,2647067000,연산3동,182345
2022-05,13,2647067000,연산3동,151844
2022-05,17,2647067000,연산3동,155328
2022-05,10,2647068000,연산4동,553880
2022-05,19,2647068000,연산4동,561461
2022-05,02,2647068000,연산4동,410196
2022-05,08,2647068000,연산4동,504488
2022-05,03,2647068000,연산4동,402394
2022-05,00,2647068000,연산4동,445467
2022-05,18,2647068000,연산4동,581968
2022-05,22,2647068000,연산4동,528822
2022-05,13,2647068000,연산4동,556427
2022-05,11,2647068000,연산4동,554271
2022-05,21,2647068000,연산4동,543122
2022-05,12,2647068000,연산4동,551546
2022-05,15,2647068000,연산4동,549028
2022-05,04,2647068000,연산4동,392548
2022-05,06,2647068000,연산4동,413176
2022-05,17,2647068000,연산4동,573042
2022-05,20,2647068000,연산4동,554906
2022-05,05,2647068000,연산4동,406831
2022-05,23,2647068000,연산4동,466484
2022-05,16,2647068000,연산4동,560329
2022-05,07,2647068000,연산4동,453301
2022-05,01,2647068000,연산4동,423478
2022-05,09,2647068000,연산4동,537601
2022-05,14,2647068000,연산4동,552900
2022-05,19,2647069000,연산5동,421519
2022-05,20,2647069000,연산5동,421573
2022-05,18,2647069000,연산5동,419046
2022-05,06,2647069000,연산5동,391464
2022-05,12,2647069000,연산5동,408532
2022-05,08,2647069000,연산5동,387235
2022-05,22,2647069000,연산5동,415244
2022-05,17,2647069000,연산5동,407599
2022-05,23,2647069000,연산5동,443455
2022-05,05,2647069000,연산5동,392787
2022-05,16,2647069000,연산5동,400335
2022-05,01,2647069000,연산5동,424388
2022-05,11,2647069000,연산5동,408490
2022-05,00,2647069000,연산5동,434346
2022-05,04,2647069000,연산5동,403828
2022-05,07,2647069000,연산5동,385790
2022-05,02,2647069000,연산5동,420057
2022-05,15,2647069000,연산5동,398238
2022-05,09,2647069000,연산5동,401973
2022-05,14,2647069000,연산5동,398575
2022-05,03,2647069000,연산5동,417231
2022-05,21,2647069000,연산5동,417690
2022-05,13,2647069000,연산5동,402648
2022-05,10,2647069000,연산5동,402745
2022-05,05,2647070000,연산6동,546252
2022-05,20,2647070000,연산6동,509709
2022-05,06,2647070000,연산6동,529264
2022-05,23,2647070000,연산6동,529397
2022-05,09,2647070000,연산6동,471432
2022-05,08,2647070000,연산6동,492872
2022-05,02,2647070000,연산6동,551672
2022-05,11,2647070000,연산6동,442428
2022-05,15,2647070000,연산6동,436046
2022-05,14,2647070000,연산6동,429518
2022-05,19,2647070000,연산6동,492492
2022-05,03,2647070000,연산6동,554748
2022-05,13,2647070000,연산6동,430399
2022-05,12,2647070000,연산6동,435849
2022-05,10,2647070000,연산6동,456214
2022-05,01,2647070000,연산6동,546818
2022-05,16,2647070000,연산6동,444445
2022-05,07,2647070000,연산6동,519610
2022-05,21,2647070000,연산6동,525583
2022-05,00,2647070000,연산6동,535739
2022-05,17,2647070000,연산6동,454947
2022-05,22,2647070000,연산6동,538270
2022-05,18,2647070000,연산6동,476855
2022-05,04,2647070000,연산6동,556557
2022-05,11,2647072000,연산8동,253747
2022-05,15,2647072000,연산8동,239406
2022-05,07,2647072000,연산8동,287896
2022-05,05,2647072000,연산8동,291153
2022-05,01,2647072000,연산8동,308431
2022-05,04,2647072000,연산8동,298760
2022-05,21,2647072000,연산8동,268899
2022-05,19,2647072000,연산8동,256461
2022-05,10,2647072000,연산8동,258878
2022-05,03,2647072000,연산8동,306887
2022-05,14,2647072000,연산8동,240724
2022-05,09,2647072000,연산8동,267532
2022-05,00,2647072000,연산8동,308537
2022-05,16,2647072000,연산8동,237724
2022-05,20,2647072000,연산8동,263070
2022-05,12,2647072000,연산8동,246378
2022-05,18,2647072000,연산8동,250990
2022-05,02,2647072000,연산8동,308368
2022-05,23,2647072000,연산8동,318517
2022-05,22,2647072000,연산8동,268441
2022-05,08,2647072000,연산8동,279826
2022-05,17,2647072000,연산8동,240482
2022-05,13,2647072000,연산8동,243841
2022-05,06,2647072000,연산8동,284541
2022-05,02,2647073000,연산9동,896007
2022-05,13,2647073000,연산9동,692302
2022-05,12,2647073000,연산9동,703575
2022-05,03,2647073000,연산9동,899239
2022-05,04,2647073000,연산9동,906820
2022-05,05,2647073000,연산9동,896286
2022-05,19,2647073000,연산9동,803237
2022-05,10,2647073000,연산9동,727497
2022-05,21,2647073000,연산9동,841989
2022-05,07,2647073000,연산9동,824310
2022-05,01,2647073000,연산9동,892330
2022-05,17,2647073000,연산9동,742427
2022-05,22,2647073000,연산9동,845123
2022-05,18,2647073000,연산9동,778205
2022-05,16,2647073000,연산9동,720296
2022-05,06,2647073000,연산9동,868948
2022-05,00,2647073000,연산9동,876963
2022-05,20,2647073000,연산9동,822324
2022-05,23,2647073000,연산9동,880125
2022-05,09,2647073000,연산9동,753339
2022-05,08,2647073000,연산9동,789091
2022-05,11,2647073000,연산9동,713299
2022-05,15,2647073000,연산9동,701803
2022-05,14,2647073000,연산9동,692819
2022-05,00,2650066000,남천1동,630592
2022-05,06,2650066000,남천1동,642824
2022-05,09,2650066000,남천1동,679249
2022-05,04,2650066000,남천1동,617985
2022-05,16,2650066000,남천1동,714392
2022-05,12,2650066000,남천1동,692555
2022-05,13,2650066000,남천1동,700630
2022-05,03,2650066000,남천1동,620636
2022-05,14,2650066000,남천1동,701123
2022-05,15,2650066000,남천1동,707693
2022-05,11,2650066000,남천1동,698958
2022-05,08,2650066000,남천1동,661038
2022-05,23,2650066000,남천1동,629167
2022-05,05,2650066000,남천1동,629980
2022-05,22,2650066000,남천1동,672181
2022-05,17,2650066000,남천1동,715896
2022-05,01,2650066000,남천1동,623568
2022-05,02,2650066000,남천1동,622347
2022-05,10,2650066000,남천1동,691963
2022-05,19,2650066000,남천1동,721981
2022-05,20,2650066000,남천1동,715699
2022-05,21,2650066000,남천1동,690797
2022-05,18,2650066000,남천1동,725246
2022-05,07,2650066000,남천1동,651561
2022-05,12,2650067000,남천2동,157429
2022-05,13,2650067000,남천2동,160189
2022-05,03,2650067000,남천2동,150996
2022-05,06,2650067000,남천2동,145703
2022-05,20,2650067000,남천2동,168022
2022-05,14,2650067000,남천2동,156436
2022-05,18,2650067000,남천2동,164104
2022-05,11,2650067000,남천2동,150607
2022-05,15,2650067000,남천2동,157854
2022-05,08,2650067000,남천2동,149135
2022-05,01,2650067000,남천2동,152946
2022-05,23,2650067000,남천2동,148457
2022-05,00,2650067000,남천2동,150346
2022-05,10,2650067000,남천2동,148213
2022-05,05,2650067000,남천2동,146727
2022-05,09,2650067000,남천2동,149118
2022-05,16,2650067000,남천2동,160389
2022-05,22,2650067000,남천2동,162303
2022-05,21,2650067000,남천2동,166823
2022-05,04,2650067000,남천2동,150768
2022-05,17,2650067000,남천2동,163149
2022-05,07,2650067000,남천2동,145557
2022-05,02,2650067000,남천2동,151427
2022-05,19,2650067000,남천2동,169893
2022-05,08,2650073000,수영동,451778
2022-05,07,2650073000,수영동,471668
2022-05,09,2650073000,수영동,440490
2022-05,01,2650073000,수영동,487392
2022-05,22,2650073000,수영동,496808
2022-05,15,2650073000,수영동,436888
2022-05,12,2650073000,수영동,419877
2022-05,03,2650073000,수영동,489023
2022-05,21,2650073000,수영동,493105
2022-05,06,2650073000,수영동,483692
2022-05,23,2650073000,수영동,481544
2022-05,20,2650073000,수영동,487617
2022-05,11,2650073000,수영동,424892
2022-05,16,2650073000,수영동,450109
2022-05,04,2650073000,수영동,493823
2022-05,02,2650073000,수영동,489307
2022-05,17,2650073000,수영동,464824
2022-05,13,2650073000,수영동,420460
2022-05,19,2650073000,수영동,477465
2022-05,10,2650073000,수영동,432482
2022-05,18,2650073000,수영동,472538
2022-05,00,2650073000,수영동,483271
2022-05,05,2650073000,수영동,496524
2022-05,14,2650073000,수영동,428240
2022-05,23,2650074000,망미1동,901394
2022-05,22,2650074000,망미1동,852088
2022-05,03,2650074000,망미1동,914076
2022-05,04,2650074000,망미1동,910757
2022-05,10,2650074000,망미1동,723697
2022-05,12,2650074000,망미1동,689112
2022-05,11,2650074000,망미1동,699573
2022-05,14,2650074000,망미1동,683130
2022-05,07,2650074000,망미1동,856724
2022-05,15,2650074000,망미1동,697167
2022-05,21,2650074000,망미1동,830289
2022-05,09,2650074000,망미1동,754375
2022-05,20,2650074000,망미1동,802030
2022-05,08,2650074000,망미1동,802525
2022-05,16,2650074000,망미1동,715966
2022-05,02,2650074000,망미1동,912969
2022-05,19,2650074000,망미1동,779028
2022-05,17,2650074000,망미1동,729581
2022-05,13,2650074000,망미1동,683771
2022-05,05,2650074000,망미1동,899863
2022-05,18,2650074000,망미1동,756641
2022-05,01,2650074000,망미1동,909728
2022-05,00,2650074000,망미1동,910603
2022-05,06,2650074000,망미1동,878989
2022-05,08,2650075000,망미2동,216049
2022-05,04,2650075000,망미2동,238679
2022-05,07,2650075000,망미2동,230687
2022-05,16,2650075000,망미2동,225530
2022-05,11,2650075000,망미2동,214354
2022-05,23,2650075000,망미2동,250047
2022-05,02,2650075000,망미2동,243170
2022-05,09,2650075000,망미2동,218193
2022-05,21,2650075000,망미2동,239335
2022-05,19,2650075000,망미2동,235943
2022-05,03,2650075000,망미2동,242629
2022-05,20,2650075000,망미2동,244564
2022-05,15,2650075000,망미2동,221176
2022-05,01,2650075000,망미2동,244239
2022-05,12,2650075000,망미2동,211539
2022-05,13,2650075000,망미2동,214121
